order_item_id,order_id,product_id,quantity,price
2144,1518,63,5,221.86
2145,17,40,1,36.45
2146,596,97,2,38.64
2147,1168,103,1,123.15
2148,457,100,4,45.58
2149,1371,24,3,306.52
2150,955,120,5,318.97
2151,1844,120,1,318.97
2152,176,47,1,486.08
2153,1879,102,4,106.11
2154,409,103,3,123.15
2155,133,82,3,404.97
2156,1238,125,2,472.8
2157,1439,190,4,447.05
2158,235,72,4,238.97
2159,79,140,2,16.71
2160,1943,121,2,6.76
2161,1312,55,3,33.67
2162,1164,9,5,142.7
2163,1586,98,1,64.34
2164,1918,93,4,375.25
2165,970,55,1,33.67
2166,434,6,4,303.0
2167,553,65,2,172.35
2168,172,37,1,257.22
2169,561,104,1,337.49
2170,611,183,4,416.13
2171,1785,108,5,110.51
2172,439,172,3,101.25
2173,377,14,1,135.94
2174,1833,110,3,187.92
2175,1973,193,3,206.76
2176,337,51,3,271.99
2177,1930,108,4,110.51
2178,974,138,2,115.1
2179,1978,179,4,71.0
2180,727,178,5,459.15
2181,797,3,5,339.97
2182,1604,153,2,313.46
2183,160,186,5,420.73
2184,1263,38,3,431.25
2185,1361,188,3,222.74
2186,30,39,4,397.08
2187,1913,38,4,431.25
2188,1771,82,1,404.97
2189,1623,173,4,249.72
2190,539,134,1,17.27
2191,923,33,4,75.72
2192,1309,149,1,195.67
2193,75,56,2,47.4
2194,861,179,5,71.0
2195,1586,43,5,342.45
2196,774,56,3,47.4
2197,430,49,5,421.63
2198,1957,4,3,297.29
2199,1667,94,1,294.17
2200,619,79,5,99.84
2201,1678,32,4,442.92
2202,1329,117,4,109.26
2203,841,91,3,99.0
2204,1697,139,4,156.07
2205,1072,196,3,473.3
2206,233,46,4,6.61
2207,878,96,2,426.41
2208,1133,153,2,313.46
2209,1112,112,4,307.78
2210,584,169,4,77.94
2211,1299,73,5,404.71
2212,1921,26,1,192.83
2213,1651,27,1,113.71
2214,1331,5,5,51.38
2215,1910,106,1,9.61
2216,1017,192,5,354.68
2217,1899,140,1,16.71
2218,1298,114,5,466.22
2219,1191,9,3,142.7
2220,1745,108,2,110.51
2221,457,199,4,271.42
2222,1130,98,1,64.34
2223,401,121,1,6.76
2224,719,119,4,246.82
2225,1860,166,4,333.61
2226,16,96,2,426.41
2227,1040,73,3,404.71
2228,1802,169,3,77.94
2229,630,107,2,498.07
2230,9,107,1,498.07
2231,32,7,2,359.43
2232,1619,96,5,426.41
2233,1680,190,5,447.05
2234,651,86,2,110.8
2235,1965,147,4,365.63
2236,496,143,4,341.36
2237,395,158,4,340.27
2238,1697,14,5,135.94
2239,879,33,4,75.72
2240,1492,45,4,150.28
2241,1852,82,5,404.97
2242,325,112,2,307.78
2243,204,182,2,408.43
2244,1033,31,5,110.25
2245,1607,101,3,284.79
2246,1715,142,2,178.82
2247,1943,83,2,30.04
2248,191,24,1,306.52
2249,896,3,5,339.97
2250,314,8,5,212.66
2251,1450,140,1,16.71
2252,1172,98,1,64.34
2253,1521,188,2,222.74
2254,930,163,3,223.87
2255,383,62,2,357.91
2256,609,50,5,103.46
2257,1722,63,4,221.86
2258,1578,67,1,40.14
2259,564,22,2,85.51
2260,1285,6,5,303.0
2261,1776,27,1,113.71
2262,941,153,1,313.46
2263,220,37,3,257.22
2264,537,47,1,486.08
2265,159,127,3,278.5
2266,1870,54,4,439.97
2267,207,126,1,275.07
2268,848,19,4,332.33
2269,1965,161,1,109.04
2270,431,176,4,403.03
2271,769,81,4,234.0
2272,1656,42,2,485.68
2273,612,3,2,339.97
2274,1351,146,5,58.66
2275,1751,9,1,142.7
2276,1999,88,3,136.28
2277,992,158,5,340.27
2278,1120,2,2,115.49
2279,1069,190,3,447.05
2280,1898,32,2,442.92
2281,1242,8,5,212.66
2282,48,133,5,488.22
2283,1559,40,2,36.45
2284,1776,94,1,294.17
2285,1841,56,1,47.4
2286,671,36,2,202.7
2287,171,187,2,244.88
2288,549,71,4,70.49
2289,409,24,3,306.52
2290,1451,142,3,178.82
2291,957,191,4,79.66
2292,894,132,4,375.99
2293,1889,50,3,103.46
2294,355,51,3,271.99
2295,1970,101,1,284.79
2296,1196,197,5,193.29
2297,639,43,2,342.45
2298,1954,185,4,227.78
2299,888,115,4,135.91
2300,1222,192,3,354.68
2301,1671,82,5,404.97
2302,221,156,4,204.19
2303,880,52,5,459.65
2304,723,96,1,426.41
2305,921,43,1,342.45
2306,1963,131,3,442.65
2307,1202,105,3,161.51
2308,1237,166,5,333.61
2309,722,102,1,106.11
2310,235,47,3,486.08
2311,880,48,3,256.3
2312,503,19,2,332.33
2313,1346,96,3,426.41
2314,298,200,3,400.93
2315,251,3,3,339.97
2316,1410,3,3,339.97
2317,438,120,5,318.97
2318,1629,83,2,30.04
2319,1151,17,4,443.3
2320,581,155,2,158.1
2321,1080,56,1,47.4
2322,1149,72,5,238.97
2323,1938,172,1,101.25
2324,1176,166,4,333.61
2325,1398,194,4,210.81
2326,651,82,2,404.97
2327,404,13,4,182.69
2328,1022,12,3,55.59
2329,863,31,1,110.25
2330,928,44,5,385.46
2331,670,152,4,185.29
2332,485,148,1,305.07
2333,584,5,5,51.38
2334,10,119,3,246.82
2335,269,104,1,337.49
2336,1835,137,5,194.36
2337,81,87,1,86.5
2338,143,121,1,6.76
2339,1700,107,3,498.07
2340,563,82,3,404.97
2341,820,21,5,193.16
2342,1587,81,4,234.0
2343,1255,13,4,182.69
2344,612,179,4,71.0
2345,1011,165,1,331.13
2346,1727,96,5,426.41
2347,211,8,2,212.66
2348,98,3,2,339.97
2349,216,83,4,30.04
2350,464,44,1,385.46
2351,392,186,3,420.73
2352,1672,138,1,115.1
2353,1914,177,1,234.95
2354,532,12,1,55.59
2355,99,78,1,401.29
2356,541,85,5,87.32
2357,1622,98,3,64.34
2358,1431,44,2,385.46
2359,1195,118,1,345.31
2360,259,82,2,404.97
2361,1543,150,4,131.09
2362,1305,115,1,135.91
2363,1069,136,2,137.07
2364,1184,123,4,371.91
2365,2000,72,3,238.97
2366,1583,188,4,222.74
2367,463,24,3,306.52
2368,1570,76,1,338.32
2369,723,143,2,341.36
2370,1351,166,2,333.61
2371,1424,20,1,492.68
2372,1991,127,1,278.5
2373,436,4,2,297.29
2374,959,99,2,291.56
2375,999,27,3,113.71
2376,428,152,5,185.29
2377,1053,81,3,234.0
2378,1452,117,2,109.26
2379,1737,130,1,335.13
2380,1873,34,2,373.77
2381,1878,94,4,294.17
2382,1997,116,5,81.95
2383,1052,52,4,459.65
2384,385,18,3,100.18
2385,867,43,3,342.45
2386,1949,148,1,305.07
2387,302,119,1,246.82
2388,1526,29,2,203.58
2389,34,118,2,345.31
2390,547,8,4,212.66
2391,1356,136,4,137.07
2392,721,68,1,118.33
2393,1899,141,1,167.49
2394,726,111,2,417.7
2395,309,102,5,106.11
2396,883,131,3,442.65
2397,109,113,3,8.87
2398,758,26,1,192.83
2399,1329,98,4,64.34
2400,398,76,2,338.32
2401,825,46,5,6.61
2402,566,136,5,137.07
2403,1011,133,4,488.22
2404,224,175,1,390.32
2405,1324,64,1,64.9
2406,450,30,1,457.0
2407,1834,10,5,350.58
2408,546,62,1,357.91
2409,1090,26,3,192.83
2410,464,159,4,286.71
2411,803,101,1,284.79
2412,451,188,3,222.74
2413,1015,53,2,246.86
2414,1610,53,3,246.86
2415,1305,74,5,52.98
2416,590,188,1,222.74
2417,194,48,5,256.3
2418,1860,180,5,494.01
2419,977,190,3,447.05
2420,1747,177,2,234.95
2421,349,81,1,234.0
2422,342,48,3,256.3
2423,1843,117,2,109.26
2424,1971,4,4,297.29
2425,877,86,1,110.8
2426,364,68,1,118.33
2427,350,174,1,329.75
2428,1217,91,4,99.0
2429,1195,1,4,17.38
2430,1789,64,4,64.9
2431,225,12,1,55.59
2432,1162,175,3,390.32
2433,1711,59,5,86.74
2434,1031,43,2,342.45
2435,1588,25,1,365.92
2436,624,189,3,121.07
2437,927,126,3,275.07
2438,1118,66,4,118.91
2439,520,94,4,294.17
2440,28,91,3,99.0
2441,1455,86,5,110.8
2442,1587,170,5,492.05
2443,992,29,3,203.58
2444,1405,133,1,488.22
2445,303,106,2,9.61
2446,1351,37,3,257.22
2447,1020,8,2,212.66
2448,1183,190,4,447.05
2449,737,53,1,246.86
2450,397,97,1,38.64
2451,1978,71,5,70.49
2452,1842,116,5,81.95
2453,359,68,3,118.33
2454,1819,85,4,87.32
2455,1207,107,3,498.07
2456,634,49,1,421.63
2457,1187,134,3,17.27
2458,1709,157,1,68.01
2459,888,117,5,109.26
2460,1983,89,3,146.2
2461,226,3,4,339.97
2462,1899,176,2,403.03
2463,956,175,2,390.32
2464,1072,75,5,214.67
2465,1144,171,2,230.43
2466,622,125,3,472.8
2467,133,76,1,338.32
2468,930,11,2,81.96
2469,580,152,1,185.29
2470,109,126,3,275.07
2471,11,111,3,417.7
2472,1353,1,1,17.38
2473,515,36,3,202.7
2474,1800,73,5,404.71
2475,1363,197,5,193.29
2476,318,23,3,336.74
2477,293,188,2,222.74
2478,885,150,1,131.09
2479,596,57,1,489.1
2480,970,91,2,99.0
2481,1663,174,4,329.75
2482,866,103,1,123.15
2483,1829,67,3,40.14
2484,1223,80,2,74.39
2485,1155,112,3,307.78
2486,1648,149,2,195.67
2487,1400,197,2,193.29
2488,513,35,4,374.77
2489,1136,52,3,459.65
2490,625,22,3,85.51
2491,1161,161,4,109.04
2492,1118,47,4,486.08
2493,1603,112,1,307.78
2494,284,135,4,392.28
2495,1422,81,5,234.0
2496,1915,176,3,403.03
2497,960,91,4,99.0
2498,956,108,4,110.51
2499,945,8,5,212.66
2500,55,197,4,193.29
2501,182,194,2,210.81
2502,1260,78,2,401.29
2503,1189,132,3,375.99
2504,261,159,5,286.71
2505,1844,145,3,93.39
2506,110,194,4,210.81
2507,258,104,1,337.49
2508,948,196,5,473.3
2509,943,14,1,135.94
2510,113,70,1,336.14
2511,683,153,1,313.46
2512,1684,75,5,214.67
2513,987,177,3,234.95
2514,1771,16,1,278.26
2515,1517,150,5,131.09
2516,1515,184,1,449.12
2517,1437,53,5,246.86
2518,296,144,4,469.92
2519,280,58,2,68.55
2520,617,161,3,109.04
2521,1473,2,4,115.49
2522,1278,177,2,234.95
2523,235,18,1,100.18
2524,314,155,1,158.1
2525,1065,25,2,365.92
2526,419,27,4,113.71
2527,51,130,4,335.13
2528,801,15,1,270.43
2529,615,104,4,337.49
2530,377,61,5,378.86
2531,534,157,4,68.01
2532,1760,169,5,77.94
2533,253,111,2,417.7
2534,1303,6,2,303.0
2535,291,191,2,79.66
2536,350,131,5,442.65
2537,411,122,4,320.37
2538,594,75,1,214.67
2539,1965,151,4,5.84
2540,753,171,3,230.43
2541,802,99,1,291.56
2542,951,107,4,498.07
2543,304,8,3,212.66
2544,937,31,5,110.25
2545,798,3,5,339.97
2546,621,9,5,142.7
2547,911,11,3,81.96
2548,1972,36,4,202.7
2549,1808,186,4,420.73
2550,568,3,2,339.97
2551,733,129,5,449.97
2552,432,90,5,332.63
2553,800,132,1,375.99
2554,358,168,2,338.03
2555,721,168,5,338.03
2556,695,118,2,345.31
2557,571,196,3,473.3
2558,1892,101,1,284.79
2559,1877,166,4,333.61
2560,772,121,5,6.76
2561,1350,47,5,486.08
2562,1452,130,5,335.13
2563,531,34,3,373.77
2564,1206,149,3,195.67
2565,1198,159,4,286.71
2566,139,12,1,55.59
2567,1745,188,2,222.74
2568,475,25,1,365.92
2569,1023,174,4,329.75
2570,663,195,2,197.79
2571,1581,188,2,222.74
2572,216,45,4,150.28
2573,1548,108,1,110.51
2574,127,157,3,68.01
2575,235,10,1,350.58
2576,905,196,3,473.3
2577,1243,162,1,329.08
2578,1892,45,3,150.28
2579,221,179,4,71.0
2580,774,35,5,374.77
2581,1140,52,2,459.65
2582,518,126,4,275.07
2583,1391,74,2,52.98
2584,413,190,2,447.05
2585,889,136,2,137.07
2586,177,150,1,131.09
2587,1289,172,1,101.25
2588,417,9,2,142.7
2589,1830,2,3,115.49
2590,1586,105,5,161.51
2591,1120,19,3,332.33
2592,380,175,5,390.32
2593,1017,49,2,421.63
2594,1169,122,5,320.37
2595,722,92,5,291.69
2596,1843,144,2,469.92
2597,1642,18,4,100.18
2598,876,161,4,109.04
2599,1790,19,5,332.33
2600,161,33,5,75.72
2601,611,26,1,192.83
2602,1022,60,1,214.45
2603,1232,139,3,156.07
2604,47,58,3,68.55
2605,1889,65,4,172.35
2606,1441,92,1,291.69
2607,1787,41,3,498.08
2608,154,137,5,194.36
2609,495,133,5,488.22
2610,1025,80,4,74.39
2611,1267,15,5,270.43
2612,1429,29,5,203.58
2613,965,68,1,118.33
2614,67,87,4,86.5
2615,535,52,3,459.65
2616,1819,196,1,473.3
2617,286,53,5,246.86
2618,1673,188,3,222.74
2619,1893,194,1,210.81
2620,483,127,1,278.5
2621,1650,145,5,93.39
2622,1440,196,1,473.3
2623,709,19,4,332.33
2624,1226,190,5,447.05
2625,1904,21,5,193.16
2626,981,34,3,373.77
2627,1482,11,1,81.96
2628,73,128,5,25.71
2629,462,167,3,51.23
2630,884,123,3,371.91
2631,1601,59,1,86.74
2632,1908,15,1,270.43
2633,1585,51,5,271.99
2634,1246,98,1,64.34
2635,1132,124,1,282.65
2636,793,197,4,193.29
2637,1425,33,4,75.72
2638,1437,110,5,187.92
2639,283,30,4,457.0
2640,242,158,3,340.27
2641,721,50,3,103.46
2642,895,15,2,270.43
2643,476,24,5,306.52
2644,21,59,4,86.74
2645,1531,193,5,206.76
2646,1164,12,1,55.59
2647,1789,185,2,227.78
2648,1665,15,1,270.43
2649,117,33,4,75.72
2650,370,73,1,404.71
2651,644,90,5,332.63
2652,1342,63,3,221.86
2653,266,156,4,204.19
2654,981,169,1,77.94
2655,1345,20,1,492.68
2656,513,140,2,16.71
2657,1014,181,3,475.27
2658,1839,57,4,489.1
2659,1461,78,3,401.29
2660,1598,142,3,178.82
2661,1780,168,2,338.03
2662,1079,69,3,40.07
2663,1430,139,5,156.07
2664,214,14,3,135.94
2665,1845,106,5,9.61
2666,996,72,1,238.97
2667,417,36,5,202.7
2668,473,79,5,99.84
2669,432,32,3,442.92
2670,1485,37,1,257.22
2671,482,179,4,71.0
2672,1332,196,4,473.3
2673,1952,30,1,457.0
2674,1022,9,3,142.7
2675,570,151,4,5.84
2676,616,22,1,85.51
2677,572,157,4,68.01
2678,1015,5,4,51.38
2679,788,114,1,466.22
2680,460,53,4,246.86
2681,378,169,4,77.94
2682,1091,14,3,135.94
2683,65,139,3,156.07
2684,1920,7,5,359.43
2685,1546,87,3,86.5
2686,1660,193,5,206.76
2687,444,194,1,210.81
2688,699,186,5,420.73
2689,889,110,1,187.92
2690,1654,28,5,118.38
2691,795,185,3,227.78
2692,1759,137,4,194.36
2693,869,147,5,365.63
2694,1575,133,3,488.22
2695,333,98,4,64.34
2696,1528,61,2,378.86
2697,1859,4,3,297.29
2698,1638,175,3,390.32
2699,176,64,5,64.9
2700,606,87,5,86.5
2701,809,10,5,350.58
2702,562,93,3,375.25
2703,1351,65,5,172.35
2704,26,32,3,442.92
2705,1165,170,3,492.05
2706,1713,68,2,118.33
2707,909,119,1,246.82
2708,901,3,4,339.97
2709,76,92,4,291.69
2710,1307,143,2,341.36
2711,837,15,5,270.43
2712,1923,21,3,193.16
2713,1838,157,5,68.01
2714,644,17,4,443.3
2715,369,67,3,40.14
2716,532,127,2,278.5
2717,466,162,2,329.08
2718,301,159,1,286.71
2719,477,30,1,457.0
2720,378,176,5,403.03
2721,1763,113,5,8.87
2722,650,11,5,81.96
2723,1470,59,1,86.74
2724,1950,183,3,416.13
2725,1998,66,1,118.91
2726,1390,91,5,99.0
2727,1472,12,5,55.59
2728,481,90,1,332.63
2729,159,130,4,335.13
2730,232,131,1,442.65
2731,486,53,3,246.86
2732,1169,96,4,426.41
2733,147,165,4,331.13
2734,1794,73,2,404.71
2735,51,84,5,484.65
2736,1615,93,3,375.25
2737,1998,105,3,161.51
2738,964,76,5,338.32
2739,64,42,3,485.68
2740,92,75,2,214.67
2741,1868,152,1,185.29
2742,218,156,2,204.19
2743,1655,81,5,234.0
2744,1466,200,5,400.93
2745,1605,149,3,195.67
2746,1925,56,4,47.4
2747,1702,150,1,131.09
2748,1346,186,2,420.73
2749,781,196,1,473.3
2750,1957,20,2,492.68
2751,1158,129,5,449.97
2752,1291,141,4,167.49
2753,1104,188,1,222.74
2754,1736,136,1,137.07
2755,1244,121,5,6.76
2756,1066,113,3,8.87
2757,552,50,5,103.46
2758,601,63,3,221.86
2759,498,197,3,193.29
2760,473,117,3,109.26
2761,1533,30,2,457.0
2762,912,188,4,222.74
2763,742,21,3,193.16
2764,1148,130,1,335.13
2765,1874,93,4,375.25
2766,1240,59,4,86.74
2767,1611,108,2,110.51
2768,1167,33,5,75.72
2769,502,199,4,271.42
2770,1381,150,2,131.09
2771,1241,67,3,40.14
2772,700,81,1,234.0
2773,167,105,4,161.51
2774,1035,38,5,431.25
2775,1013,162,2,329.08
2776,1843,47,4,486.08
2777,32,43,1,342.45
2778,858,68,5,118.33
2779,1457,121,1,6.76
2780,259,9,4,142.7
2781,50,177,2,234.95
2782,150,34,5,373.77
2783,1776,136,4,137.07
2784,1852,109,3,466.96
2785,262,103,5,123.15
2786,495,183,3,416.13
2787,244,87,3,86.5
2788,1212,156,5,204.19
2789,221,185,1,227.78
2790,152,190,3,447.05
2791,1946,115,4,135.91
2792,1292,116,4,81.95
2793,593,194,4,210.81
2794,1434,35,2,374.77
2795,1483,197,5,193.29
2796,1877,131,1,442.65
2797,312,2,5,115.49
2798,1215,95,4,82.93
2799,777,83,4,30.04
2800,362,131,5,442.65
2801,573,198,1,152.81
2802,476,77,4,35.0
2803,699,13,5,182.69
2804,1061,135,5,392.28
2805,1041,110,3,187.92
2806,662,99,3,291.56
2807,1551,46,2,6.61
2808,86,189,2,121.07
2809,882,133,3,488.22
2810,1178,158,3,340.27
2811,204,89,3,146.2
2812,340,31,3,110.25
2813,561,125,4,472.8
2814,459,44,3,385.46
2815,1924,67,5,40.14
2816,1544,28,2,118.38
2817,1365,72,2,238.97
2818,197,53,5,246.86
2819,1718,131,2,442.65
2820,57,154,1,361.28
2821,1966,139,5,156.07
2822,1637,50,1,103.46
2823,1001,7,3,359.43
2824,417,73,5,404.71
2825,874,188,4,222.74
2826,1067,33,4,75.72
2827,605,29,1,203.58
2828,911,111,4,417.7
2829,539,23,2,336.74
2830,571,188,1,222.74
2831,1984,91,1,99.0
2832,1525,57,1,489.1
2833,670,41,5,498.08
2834,687,71,4,70.49
2835,1292,189,5,121.07
2836,1377,199,1,271.42
2837,1448,177,3,234.95
2838,1828,10,4,350.58
2839,206,181,5,475.27
2840,651,49,5,421.63
2841,1354,161,1,109.04
2842,1944,163,1,223.87
2843,504,36,5,202.7
2844,771,57,2,489.1
2845,544,121,2,6.76
2846,993,48,4,256.3
2847,579,34,2,373.77
2848,1301,23,5,336.74
2849,1756,186,2,420.73
2850,7,112,1,307.78
2851,1005,143,5,341.36
2852,428,182,2,408.43
2853,80,108,3,110.51
2854,1257,98,5,64.34
2855,481,164,3,239.23
2856,992,136,2,137.07
2857,1798,77,2,35.0
2858,1793,75,4,214.67
2859,1004,162,4,329.08
2860,1225,92,5,291.69
2861,986,76,1,338.32
2862,449,29,3,203.58
2863,860,115,3,135.91
2864,507,170,4,492.05
2865,238,46,4,6.61
2866,1959,82,1,404.97
2867,712,179,4,71.0
2868,1444,33,4,75.72
2869,1721,126,5,275.07
2870,844,176,2,403.03
2871,60,75,3,214.67
2872,1040,56,4,47.4
2873,125,144,3,469.92
2874,536,173,3,249.72
2875,843,101,4,284.79
2876,871,103,3,123.15
2877,1869,14,3,135.94
2878,995,187,2,244.88
2879,696,163,1,223.87
2880,632,115,4,135.91
2881,454,147,2,365.63
2882,1098,53,1,246.86
2883,1942,158,5,340.27
2884,676,34,5,373.77
2885,1106,6,1,303.0
2886,1644,98,1,64.34
2887,1599,181,3,475.27
2888,1869,91,5,99.0
2889,130,168,1,338.03
2890,1063,54,3,439.97
2891,1097,51,2,271.99
2892,1717,138,4,115.1
2893,1761,184,2,449.12
2894,595,42,3,485.68
2895,679,106,2,9.61
2896,1133,188,2,222.74
2897,1926,4,1,297.29
2898,1732,6,5,303.0
2899,210,129,4,449.97
2900,1621,125,1,472.8
2901,322,73,3,404.71
2902,50,59,2,86.74
2903,70,70,1,336.14
2904,1666,97,4,38.64
2905,269,190,3,447.05
2906,1766,22,1,85.51
2907,152,130,4,335.13
2908,42,4,5,297.29
2909,1239,39,1,397.08
2910,1508,151,4,5.84
2911,398,156,3,204.19
2912,1608,83,4,30.04
2913,1050,191,1,79.66
2914,619,71,4,70.49
2915,416,26,3,192.83
2916,1986,168,5,338.03
2917,966,97,3,38.64
2918,880,24,2,306.52
2919,1981,105,5,161.51
2920,571,124,3,282.65
2921,1859,180,5,494.01
2922,1038,63,4,221.86
2923,36,128,4,25.71
2924,1949,96,5,426.41
2925,1464,28,4,118.38
2926,459,148,1,305.07
2927,814,198,2,152.81
2928,916,95,4,82.93
2929,1154,28,3,118.38
2930,681,37,1,257.22
2931,196,144,2,469.92
2932,426,126,5,275.07
2933,512,22,2,85.51
2934,826,158,4,340.27
2935,1072,186,5,420.73
2936,1558,60,1,214.45
2937,1572,127,3,278.5
2938,844,80,3,74.39
2939,1709,39,1,397.08
2940,659,177,5,234.95
2941,1227,105,1,161.51
2942,550,177,2,234.95
2943,1547,144,4,469.92
2944,1118,128,3,25.71
2945,1966,167,2,51.23
2946,660,119,4,246.82
2947,1054,143,1,341.36
2948,1887,27,4,113.71
2949,1433,20,4,492.68
2950,261,194,1,210.81
2951,332,134,1,17.27
2952,341,51,4,271.99
2953,1782,30,1,457.0
2954,1814,109,4,466.96
2955,350,161,5,109.04
2956,998,36,5,202.7
2957,857,103,1,123.15
2958,608,31,4,110.25
2959,603,185,3,227.78
2960,1071,83,5,30.04
2961,1822,96,5,426.41
2962,1332,43,2,342.45
2963,595,134,2,17.27
2964,1645,158,3,340.27
2965,1064,155,3,158.1
2966,967,119,2,246.82
2967,1918,85,2,87.32
2968,337,135,4,392.28
2969,21,82,4,404.97
2970,368,39,4,397.08
2971,138,2,3,115.49
2972,1437,49,2,421.63
2973,1422,25,5,365.92
2974,940,85,1,87.32
2975,126,160,4,417.69
2976,1218,41,1,498.08
2977,718,163,5,223.87
2978,1810,58,3,68.55
2979,1288,4,2,297.29
2980,563,73,4,404.71
2981,1197,187,3,244.88
2982,753,160,4,417.69
2983,1914,66,5,118.91
2984,1109,165,2,331.13
2985,159,152,2,185.29
2986,211,188,2,222.74
2987,574,46,3,6.61
2988,1155,27,2,113.71
2989,1633,134,5,17.27
2990,1321,197,4,193.29
2991,677,148,5,305.07
2992,1239,71,5,70.49
2993,1370,122,2,320.37
2994,345,1,2,17.38
2995,444,24,5,306.52
2996,301,37,2,257.22
2997,974,1,3,17.38
2998,160,14,2,135.94
2999,1048,113,4,8.87
3000,1362,121,3,6.76
3001,620,129,1,449.97
3002,494,144,4,469.92
3003,773,199,4,271.42
3004,1447,122,3,320.37
3005,639,134,3,17.27
3006,1087,21,5,193.16
3007,1725,55,2,33.67
3008,1937,163,3,223.87
3009,1457,37,4,257.22
3010,1148,114,4,466.22
3011,1424,65,1,172.35
3012,1143,112,3,307.78
3013,365,7,3,359.43
3014,1752,120,3,318.97
3015,1492,109,2,466.96
3016,1264,144,2,469.92
3017,784,96,2,426.41
3018,1912,192,1,354.68
3019,402,114,3,466.22
3020,1078,50,1,103.46
3021,1201,80,3,74.39
3022,193,95,3,82.93
3023,1030,4,5,297.29
3024,560,9,3,142.7
3025,1315,123,4,371.91
3026,90,179,3,71.0
3027,562,161,1,109.04
3028,1989,147,1,365.63
3029,1768,184,4,449.12
3030,1245,162,4,329.08
3031,1005,45,4,150.28
3032,1536,166,5,333.61
3033,1654,27,1,113.71
3034,757,8,5,212.66
3035,1832,183,2,416.13
3036,1446,189,2,121.07
3037,1784,34,1,373.77
3038,860,31,1,110.25
3039,909,164,1,239.23
3040,644,25,5,365.92
3041,569,50,5,103.46
3042,1511,5,3,51.38
3043,1715,173,3,249.72
3044,1839,182,2,408.43
3045,1855,151,3,5.84
3046,1058,4,4,297.29
3047,853,171,1,230.43
3048,134,50,5,103.46
3049,303,187,3,244.88
3050,172,45,4,150.28
3051,92,71,5,70.49
3052,407,177,5,234.95
3053,839,45,1,150.28
3054,638,71,5,70.49
3055,719,31,3,110.25
3056,955,146,1,58.66
3057,1160,119,1,246.82
3058,239,24,2,306.52
3059,1495,23,2,336.74
3060,651,152,1,185.29
3061,1571,44,1,385.46
3062,446,164,3,239.23
3063,943,21,2,193.16
3064,631,175,2,390.32
3065,1531,194,2,210.81
3066,636,14,4,135.94
3067,1446,74,2,52.98
3068,572,36,5,202.7
3069,647,106,2,9.61
3070,1711,49,3,421.63
3071,1810,52,2,459.65
3072,605,67,4,40.14
3073,542,24,4,306.52
3074,728,149,3,195.67
3075,715,198,5,152.81
3076,921,162,2,329.08
3077,76,150,4,131.09
3078,319,138,5,115.1
3079,432,180,4,494.01
3080,711,166,3,333.61
3081,425,88,5,136.28
3082,1130,191,3,79.66
3083,186,132,2,375.99
3084,529,56,4,47.4
3085,535,9,1,142.7
3086,1059,169,2,77.94
3087,974,36,4,202.7
3088,1202,83,3,30.04
3089,1155,97,5,38.64
3090,1846,9,3,142.7
3091,1437,27,3,113.71
3092,1781,3,2,339.97
3093,864,122,3,320.37
3094,690,166,1,333.61
3095,384,92,3,291.69
3096,334,120,5,318.97
3097,382,193,1,206.76
3098,900,158,4,340.27
3099,1216,148,4,305.07
3100,1497,103,4,123.15
3101,1709,63,3,221.86
3102,1482,96,5,426.41
3103,692,124,4,282.65
3104,615,11,2,81.96
3105,1563,130,1,335.13
3106,863,110,3,187.92
3107,1954,148,4,305.07
3108,1215,8,2,212.66
3109,1049,43,3,342.45
3110,1816,153,5,313.46
3111,407,146,2,58.66
3112,267,170,3,492.05
3113,1615,14,1,135.94
3114,634,197,2,193.29
3115,1642,89,4,146.2
3116,811,43,4,342.45
3117,2,169,2,77.94
3118,411,45,3,150.28
3119,630,21,2,193.16
3120,484,53,4,246.86
3121,185,186,2,420.73
3122,316,176,5,403.03
3123,1732,199,3,271.42
3124,11,123,2,371.91
3125,706,26,4,192.83
3126,1127,176,4,403.03
3127,1432,55,4,33.67
3128,1369,97,4,38.64
3129,1447,63,1,221.86
3130,794,33,3,75.72
3131,1563,35,4,374.77
3132,1584,84,3,484.65
3133,1679,173,4,249.72
3134,1223,101,5,284.79
3135,147,89,4,146.2
3136,1372,190,5,447.05
3137,56,57,5,489.1
3138,365,197,2,193.29
3139,756,93,3,375.25
3140,1027,1,5,17.38
3141,1228,193,4,206.76
3142,1874,20,2,492.68
3143,283,128,2,25.71
3144,91,55,3,33.67
3145,892,24,3,306.52
3146,787,168,2,338.03
3147,872,39,3,397.08
3148,638,100,4,45.58
3149,72,67,4,40.14
3150,368,42,4,485.68
3151,1398,133,1,488.22
3152,953,22,3,85.51
3153,1406,188,1,222.74
3154,1344,104,1,337.49
3155,330,82,2,404.97
3156,1177,130,4,335.13
3157,1406,117,1,109.26
3158,996,168,4,338.03
3159,866,198,1,152.81
3160,621,109,3,466.96
3161,1520,163,1,223.87
3162,1237,116,5,81.95
3163,764,200,4,400.93
3164,1459,86,5,110.8
3165,1991,94,1,294.17
3166,1609,46,4,6.61
3167,1089,195,4,197.79
3168,1783,173,1,249.72
3169,308,2,3,115.49
3170,1942,182,5,408.43
3171,529,51,5,271.99
3172,1665,158,4,340.27
3173,891,13,4,182.69
3174,577,11,1,81.96
3175,1778,126,4,275.07
3176,752,13,5,182.69
3177,1406,95,3,82.93
3178,872,87,3,86.5
3179,1571,7,5,359.43
